promoted,review,projects,salary,tenure,satisfaction,bonus,department_admin,department_engineering,department_finance,department_logistics,department_marketing,department_operations,department_retail,department_sales,department_support
0,-0.7193318043515263,-0.47678410023296697,1,-0.40170017469963604,-1.0468775068192975,0,False,True,False,False,False,False,False,False,False
0,0.8603411277068077,-0.47678410023296697,1,-1.1116271607635833,-1.8501493992797153,0,True,False,False,False,False,False,False,False,False
0,2.498278860538184,1.2583545276981924,0,-1.8215541468275305,-1.0044546489406534,0,False,False,True,False,False,False,False,False,False
0,-1.9228111709635212,-0.47678410023296697,0,-1.1116271607635833,-2.0254476170786453,0,False,False,True,False,False,False,False,False,False
0,0.1829865994072139,-0.47678410023296697,1,1.0181537974282584,-0.7318876633239866,0,False,False,False,False,False,True,False,False,False
0,-0.23105752377607425,1.2583545276981924,1,-1.1116271607635833,1.5712568871028532,1,False,False,False,False,False,False,False,False,False
0,-1.0065267725492486,1.2583545276981924,1,-1.1116271607635833,0.3867909204460102,1,False,False,False,False,False,True,False,False,False
0,-0.6198232241356979,-0.47678410023296697,1,1.0181537974282584,0.01683046808938704,0,False,True,False,False,False,False,False,False,False
0,-1.2211724084026467,-0.47678410023296697,2,-1.1116271607635833,1.4473299202152086,0,False,False,False,False,False,True,False,False,False
0,1.196957016740171,1.2583545276981924,1,1.0181537974282584,-0.6045015639351055,0,False,False,False,False,False,False,False,True,False
0,0.972374164754582,1.2583545276981924,2,-0.40170017469963604,-1.224862387561498,0,False,False,False,False,False,True,False,False,False
0,-1.1314377465123648,-0.47678410023296697,1,0.3082268113643111,-0.9178214348229111,0,False,True,False,False,False,False,False,False,False
0,1.489523716450581,-0.47678410023296697,2,-1.1116271607635833,-0.13216800199634257,1,True,False,False,False,False,False,False,False,False
0,0.21917028171600597,-0.47678410023296697,1,0.3082268113643111,-1.6586077766739924,0,False,False,False,False,False,True,False,False,False
0,0.14114723707333343,-0.47678410023296697,1,0.3082268113643111,-0.7563378031203174,1,False,False,False,False,False,True,False,False,False
0,2.6833392046677624,-0.47678410023296697,1,-1.1116271607635833,-1.7629873431590868,0,False,False,False,False,False,True,False,False,False
0,-1.2829828689462601,-0.47678410023296697,2,1.7280807834922054,-0.5608134285524085,0,False,False,True,False,False,False,False,False,False
0,0.32150361130443544,-0.47678410023296697,1,1.0181537974282584,1.0307225911933318,0,False,True,False,False,False,False,False,False,False
0,1.0015776749073175,-2.2119227281641263,1,0.3082268113643111,-0.9717635660762729,0,False,True,False,False,False,False,False,False,False
0,0.3901400718939556,-0.47678410023296697,1,1.0181537974282584,-0.0942826028761612,0,False,False,False,False,False,True,False,False,False
0,0.02038432704965243,-0.47678410023296697,2,-0.40170017469963604,-0.15365023680149278,0,False,False,False,False,False,True,False,False,False
0,-1.3622526071464145,-0.47678410023296697,1,-1.1116271607635833,0.8516706692939224,0,False,True,False,False,False,False,False,False,False
0,-0.24860697601257906,-0.47678410023296697,1,-1.1116271607635833,0.902760918142418,0,False,False,False,False,False,False,False,False,True
0,-0.5777198100368279,-0.47678410023296697,1,1.7280807834922054,-0.43623697444068354,1,False,False,False,False,False,False,False,False,True
0,0.578462050796677,-0.47678410023296697,1,-0.40170017469963604,-2.1035999417249944,0,False,False,False,False,False,True,False,False,False
0,-0.7831829558749173,-0.47678410023296697,2,0.3082268113643111,0.24123677073563096,0,False,False,False,False,False,False,False,True,False
0,-0.9088409019153986,-0.47678410023296697,1,-0.40170017469963604,0.9882158422801182,0,False,False,True,False,False,False,False,False,False
0,0.0006391179042138368,1.2583545276981924,1,-0.40170017469963604,0.9665262842314638,0,False,False,False,False,False,False,False,True,False
0,-0.8475248454157882,-0.47678410023296697,0,-1.8215541468275305,1.4426624791491864,0,False,False,False,False,False,False,True,False,False
0,2.0528598349840683,-0.47678410023296697,2,-0.40170017469963604,-1.038019837355136,0,False,False,False,False,False,False,False,True,False
0,-0.03359458523226137,-0.47678410023296697,1,-0.40170017469963604,1.1811914334066094,0,False,True,False,False,False,False,False,False,False
0,-0.7463416342858278,-0.47678410023296697,1,1.7280807834922054,0.040869462235838885,1,False,False,False,False,False,True,False,False,False
0,0.7404836450640835,1.2583545276981924,0,0.3082268113643111,-1.6430001550651006,0,False,False,False,False,False,False,False,True,False
0,0.059956843071606064,1.2583545276981924,0,0.3082268113643111,-1.5239719210092688,1,False,False,False,False,False,False,True,False,False
0,0.7799337756348184,1.2583545276981924,1,1.7280807834922054,-0.25829267919607346,0,False,False,False,False,False,True,False,False,False
0,-0.3812015065911618,-0.47678410023296697,1,-0.40170017469963604,1.3680024296620605,0,False,False,False,False,False,False,True,False,False
0,0.39853640290987136,-0.47678410023296697,1,-0.40170017469963604,0.13212051259936408,0,False,False,False,False,False,False,True,False,False
0,-0.8932745897285909,1.2583545276981924,1,0.3082268113643111,1.0418909592610899,0,False,False,False,False,False,False,False,True,False
0,0.6865942755665138,1.2583545276981924,2,-1.1116271607635833,0.4733959065806768,0,False,True,False,False,False,False,False,False,False
0,-0.6134014164863067,-0.47678410023296697,0,1.0181537974282584,0.9938400552174608,1,False,False,False,False,False,False,True,False,False
0,-0.9184079944403085,-0.47678410023296697,1,1.7280807834922054,0.4754487093804931,0,False,False,False,False,True,False,False,False,False
0,0.5750360006637278,-0.47678410023296697,1,1.7280807834922054,0.166073231386881,1,False,False,False,False,False,False,False,True,False
0,1.6194284911866799,-0.47678410023296697,1,0.3082268113643111,-1.0085794122959928,1,False,False,False,False,False,False,False,False,False
0,-0.1811914177423684,-0.47678410023296697,0,0.3082268113643111,-0.7966540732020133,1,False,False,False,False,False,False,False,False,True
0,-0.4600481640231297,-0.47678410023296697,2,1.7280807834922054,0.000794443505371288,0,False,False,False,False,False,False,False,False,True
0,-0.492146069191753,-0.47678410023296697,1,1.0181537974282584,-0.3560013888639679,0,False,False,False,False,False,False,False,True,False
0,-1.014934960395317,1.2583545276981924,1,0.3082268113643111,0.3379332201195318,1,False,False,False,False,False,False,False,True,False
0,-0.26449646620774164,-0.47678410023296697,1,0.3082268113643111,0.6654383237379168,0,False,True,False,False,False,False,False,False,False
0,0.4485575987449863,2.993493155629352,0,0.3082268113643111,-1.078305346433638,1,False,False,False,False,False,False,False,False,False
0,1.4793020361396207,-2.2119227281641263,1,-0.40170017469963604,-0.9537551206559199,0,False,False,False,False,False,False,False,False,False
0,-0.04066161075911098,-0.47678410023296697,1,0.3082268113643111,-1.2840309299064483,0,False,False,False,False,True,False,False,False,False
0,-0.639131557580373,2.993493155629352,0,-0.40170017469963604,0.8816333056013131,0,False,False,False,False,False,False,False,True,False
0,0.9572586367812578,1.2583545276981924,1,-0.40170017469963604,-0.05470766809752124,0,False,False,False,False,False,False,True,False,False
0,0.2790278002883511,-0.47678410023296697,1,-1.1116271607635833,0.6315451128822227,0,True,False,False,False,False,False,False,False,False
0,-0.8184710387863697,-0.47678410023296697,2,-0.40170017469963604,0.8754589199563869,0,False,True,False,False,False,False,False,False,False
0,-0.8696542098048107,1.2583545276981924,1,1.0181537974282584,-0.13242123452345958,0,False,False,False,False,False,False,False,True,False
0,-0.7482855485532649,1.2583545276981924,1,-0.40170017469963604,0.35940884823948543,1,False,True,False,False,False,False,False,False,False
0,-0.8183972929424792,1.2583545276981924,1,1.0181537974282584,0.0139242125749221,0,False,True,False,False,False,False,False,False,False
0,-0.41156555449623106,1.2583545276981924,1,0.3082268113643111,-1.4891281064846302,1,False,False,False,False,False,False,False,True,False
0,-0.40886746484791175,-0.47678410023296697,1,-1.8215541468275305,-2.0504000608971595,0,False,True,False,False,False,False,False,False,False
0,-1.303062435983795,-0.47678410023296697,1,-1.1116271607635833,0.7779978587538707,1,False,False,False,False,False,False,False,True,False
0,-0.5357170899190988,1.2583545276981924,2,1.0181537974282584,0.3357387023312115,0,False,False,False,False,False,False,False,True,False
0,0.5108950202035274,1.2583545276981924,2,1.0181537974282584,-0.46429204275896147,0,True,False,False,False,False,False,False,False,False
0,0.8629133397367671,-0.47678410023296697,1,0.3082268113643111,-0.6799764947113998,1,False,False,False,False,False,True,False,False,False
0,-0.4585057461538641,-0.47678410023296697,1,1.7280807834922054,-0.5726719941316686,1,False,False,False,False,False,True,False,False,False
0,-1.6955858990134227,1.2583545276981924,1,0.3082268113643111,-0.5940286254249519,0,False,False,False,True,False,False,False,False,False
0,1.0165860034323526,-0.47678410023296697,1,0.3082268113643111,-1.16915669864925,0,False,False,False,False,False,False,False,False,True
0,0.045979823999633324,-0.47678410023296697,1,-1.8215541468275305,1.2370695351357202,0,False,False,False,True,False,False,False,False,False
0,1.0580547327031633,1.2583545276981924,1,-1.1116271607635833,-0.17677688276017064,0,False,False,False,False,False,False,True,False,False
0,-0.2995320216091627,-2.2119227281641263,2,-1.1116271607635833,0.8738590812485696,0,False,False,False,False,False,True,False,False,False
0,-0.966675908819523,-0.47678410023296697,1,-0.40170017469963604,-1.785527308833295,0,False,False,False,False,False,False,True,False,False
0,1.0837509644118064,1.2583545276981924,2,-1.1116271607635833,-0.17395918699024804,0,False,False,False,False,False,False,True,False,False
0,1.3310614898423336,-0.47678410023296697,1,-1.1116271607635833,-0.2800236211118891,0,False,False,False,False,True,False,False,False,False
0,-0.329614577835815,1.2583545276981924,1,-0.40170017469963604,0.7877771027357834,0,False,False,False,False,True,False,False,False,False
0,0.7429202078965575,-0.47678410023296697,2,1.0181537974282584,-1.123633784678108,0,False,False,False,False,False,False,True,False,False
0,-0.2067908576725692,1.2583545276981924,1,-1.1116271607635833,0.9680697440988286,0,False,False,False,False,False,False,False,False,True
0,0.4977609724377165,-2.2119227281641263,0,1.7280807834922054,-0.6339600961758762,0,False,False,False,False,False,False,False,True,False
0,-0.2245597173128406,1.2583545276981924,2,0.3082268113643111,-0.8466587714628659,0,False,False,True,False,False,False,False,False,False
0,-0.20833092099136782,1.2583545276981924,1,0.3082268113643111,-1.7184779648961768,0,False,True,False,False,False,False,False,False,False
0,-1.0152515209471775,1.2583545276981924,1,0.3082268113643111,1.9215706441597888,1,False,False,False,False,False,False,False,True,False
0,-0.7820264300593174,-0.47678410023296697,1,0.3082268113643111,-0.08231432136552393,0,False,False,False,False,False,False,False,True,False
0,-1.1733163024690736,-0.47678410023296697,1,0.3082268113643111,-0.5518610709503603,1,False,False,False,False,False,False,False,False,True
0,-1.6778067509217824,1.2583545276981924,1,1.0181537974282584,0.9855195831859358,0,False,False,False,False,False,False,True,False,False
0,-0.7742547495688175,1.2583545276981924,1,0.3082268113643111,0.9732933766344426,0,False,False,False,False,False,False,True,False,False
0,0.44322661256349155,-0.47678410023296697,1,0.3082268113643111,-1.4774728291730344,0,False,True,False,False,False,False,False,False,False
0,-0.3594289030192127,-0.47678410023296697,1,-1.8215541468275305,1.2586663395696362,0,False,True,False,False,False,False,False,False,False
0,-0.11602170379712995,-0.47678410023296697,1,1.7280807834922054,-0.6838563939147299,0,False,False,False,False,False,False,False,False,True
0,-0.13796758792683977,-0.47678410023296697,1,-1.1116271607635833,1.6227184063578979,0,False,True,False,False,False,False,False,False,False
1,-0.8376165079349871,-0.47678410023296697,1,-1.1116271607635833,0.24375507651860234,0,False,False,False,False,False,False,False,False,False
0,-0.9095277016675382,1.2583545276981924,1,0.3082268113643111,1.0067545023414048,0,False,False,False,False,False,True,False,False,False
0,0.21371580755111852,-0.47678410023296697,1,1.0181537974282584,0.22141260171340618,0,False,False,False,False,False,True,False,False,False
0,-1.6368828055243458,-0.47678410023296697,0,-0.40170017469963604,-1.125718240021223,1,False,False,False,False,False,True,False,False,False
0,-1.1033793962700966,-2.2119227281641263,1,0.3082268113643111,0.7618425318690393,1,False,False,False,False,False,False,True,False,False
0,-1.3928374432777952,-0.47678410023296697,1,0.3082268113643111,-1.9944251158046449,0,False,False,False,False,False,False,True,False,False
0,-1.2859923611782664,-0.47678410023296697,1,0.3082268113643111,1.3957049387976108,1,False,False,False,False,False,False,True,False,False
0,-0.7952631693083796,1.2583545276981924,2,0.3082268113643111,1.1185002949821186,0,False,False,False,False,False,True,False,False,False
0,1.5842651026679464,-0.47678410023296697,1,-0.40170017469963604,-0.7504616805378376,1,False,True,False,False,False,False,False,False,False
0,-0.020172415574627314,-0.47678410023296697,1,-1.1116271607635833,0.785001302171767,0,False,False,False,False,False,False,False,False,False
0,-0.04139629608869399,-0.47678410023296697,0,-0.40170017469963604,-0.31071108106495804,0,True,False,False,False,False,False,False,False,False
0,0.24760186047573832,1.2583545276981924,1,1.0181537974282584,1.480019705686618,0,False,False,False,False,False,False,False,False,True
0,-1.9641115131793492,-0.47678410023296697,2,0.3082268113643111,-1.8850439341747471,0,False,False,False,False,False,True,False,False,False
